target_id,ratio,model,winner,long_wc,short_wc
per-057,1.25,claude-sonnet-4-6,A,55,44
per-057,1.5,claude-sonnet-4-6,A,66,44
per-057,2.0,claude-sonnet-4-6,A,88,44
per-062,2.5,deepseek-chat,A,115,46
per-062,3.0,deepseek-chat,A,138,46
per-063,1.0,deepseek-chat,B,47,47
per-063,1.25,deepseek-chat,B,58,47
per-063,1.5,deepseek-chat,B,70,47
per-063,2.0,deepseek-chat,A,94,47
per-063,2.5,deepseek-chat,A,117,47
per-063,3.0,deepseek-chat,A,141,47
per-064,1.0,deepseek-chat,B,42,42
per-064,1.25,deepseek-chat,B,52,42
per-061,1.0,gpt-4.1-mini,A,46,46
per-061,1.25,gpt-4.1-mini,A,57,46
per-061,1.5,gpt-4.1-mini,A,69,46
per-061,2.0,gpt-4.1-mini,A,92,46
per-061,2.5,gpt-4.1-mini,A,115,46
per-061,3.0,gpt-4.1-mini,A,138,46
per-062,1.0,gpt-4.1-mini,A,46,46
per-062,1.25,gpt-4.1-mini,A,57,46
per-062,1.5,gpt-4.1-mini,A,69,46
per-062,2.0,gpt-4.1-mini,A,92,46
per-064,1.5,deepseek-chat,B,63,42
per-064,2.0,deepseek-chat,B,84,42
per-064,2.5,deepseek-chat,A,105,42
per-064,3.0,deepseek-chat,B,126,42
per-065,1.0,deepseek-chat,A,42,42
per-065,1.25,deepseek-chat,B,52,42
per-065,1.5,deepseek-chat,A,63,42
per-065,2.0,deepseek-chat,A,84,42
per-065,2.5,deepseek-chat,A,105,42
per-065,3.0,deepseek-chat,A,126,42
per-062,2.5,gpt-4.1-mini,A,115,46
per-062,3.0,gpt-4.1-mini,A,138,46
per-063,1.0,gpt-4.1-mini,B,47,47
per-063,1.25,gpt-4.1-mini,B,58,47
per-063,1.5,gpt-4.1-mini,A,70,47
per-063,2.0,gpt-4.1-mini,A,94,47
per-063,2.5,gpt-4.1-mini,A,117,47
per-063,3.0,gpt-4.1-mini,A,141,47
per-064,1.0,gpt-4.1-mini,A,42,42
per-064,1.25,gpt-4.1-mini,A,52,42
per-057,2.5,claude-sonnet-4-6,A,110,44
per-057,3.0,claude-sonnet-4-6,A,132,44
per-058,1.0,claude-sonnet-4-6,B,45,45
per-058,1.25,claude-sonnet-4-6,B,56,45
per-058,1.5,claude-sonnet-4-6,B,67,45
per-058,2.0,claude-sonnet-4-6,A,90,45
per-058,2.5,claude-sonnet-4-6,A,112,45
per-058,3.0,claude-sonnet-4-6,A,135,45
per-059,1.0,claude-sonnet-4-6,B,47,47
per-059,1.25,claude-sonnet-4-6,B,58,47
per-066,1.0,deepseek-chat,B,46,46
per-066,1.25,deepseek-chat,B,57,46
per-066,1.5,deepseek-chat,A,69,46
per-066,2.0,deepseek-chat,A,92,46
per-066,2.5,deepseek-chat,A,115,46
per-066,3.0,deepseek-chat,B,138,46
per-067,1.0,deepseek-chat,A,46,46
per-067,1.25,deepseek-chat,B,57,46
per-067,1.5,deepseek-chat,A,69,46
per-067,2.0,deepseek-chat,A,92,46
per-064,1.5,gpt-4.1-mini,A,63,42
per-064,2.0,gpt-4.1-mini,A,84,42
per-064,2.5,gpt-4.1-mini,A,105,42
per-064,3.0,gpt-4.1-mini,A,126,42
per-065,1.0,gpt-4.1-mini,A,42,42
per-065,1.25,gpt-4.1-mini,A,52,42
per-065,1.5,gpt-4.1-mini,A,63,42
per-065,2.0,gpt-4.1-mini,A,84,42
per-065,2.5,gpt-4.1-mini,A,105,42
per-065,3.0,gpt-4.1-mini,A,126,42
per-067,2.5,deepseek-chat,A,115,46
per-067,3.0,deepseek-chat,A,138,46
per-068,1.0,deepseek-chat,B,46,46
per-068,1.25,deepseek-chat,A,57,46
per-068,1.5,deepseek-chat,B,69,46
per-068,2.0,deepseek-chat,A,92,46
per-068,2.5,deepseek-chat,A,115,46
per-068,3.0,deepseek-chat,A,138,46
per-069,1.0,deepseek-chat,B,48,48
per-069,1.25,deepseek-chat,B,60,48
per-059,1.5,claude-sonnet-4-6,B,70,47
per-059,2.0,claude-sonnet-4-6,B,94,47
per-059,2.5,claude-sonnet-4-6,B,117,47
per-059,3.0,claude-sonnet-4-6,B,141,47
per-060,1.0,claude-sonnet-4-6,A,46,46
per-060,1.25,claude-sonnet-4-6,A,57,46
per-060,1.5,claude-sonnet-4-6,A,69,46
per-060,2.0,claude-sonnet-4-6,A,92,46
per-060,2.5,claude-sonnet-4-6,A,115,46
per-060,3.0,claude-sonnet-4-6,A,138,46
per-066,1.0,gpt-4.1-mini,A,46,46
per-066,1.25,gpt-4.1-mini,A,57,46
per-066,1.5,gpt-4.1-mini,A,69,46
per-066,2.0,gpt-4.1-mini,A,92,46
per-066,2.5,gpt-4.1-mini,A,115,46
per-066,3.0,gpt-4.1-mini,A,138,46
per-067,1.0,gpt-4.1-mini,B,46,46
per-067,1.25,gpt-4.1-mini,A,57,46
per-067,1.5,gpt-4.1-mini,A,69,46
per-067,2.0,gpt-4.1-mini,A,92,46
per-069,1.5,deepseek-chat,B,72,48
per-069,2.0,deepseek-chat,B,96,48
per-069,2.5,deepseek-chat,B,120,48
per-069,3.0,deepseek-chat,B,144,48
per-070,1.0,deepseek-chat,A,47,47
per-070,1.25,deepseek-chat,A,58,47
per-070,1.5,deepseek-chat,A,70,47
per-070,2.0,deepseek-chat,A,94,47
per-070,2.5,deepseek-chat,A,117,47
per-070,3.0,deepseek-chat,A,141,47
per-067,2.5,gpt-4.1-mini,A,115,46
per-071,1.0,deepseek-chat,A,45,45
per-061,1.0,claude-sonnet-4-6,A,46,46
per-067,3.0,gpt-4.1-mini,A,138,46
per-071,1.25,deepseek-chat,A,56,45
per-068,1.0,gpt-4.1-mini,A,46,46
per-071,1.5,deepseek-chat,A,67,45
per-061,1.25,claude-sonnet-4-6,A,57,46
per-071,2.0,deepseek-chat,A,90,45
per-068,1.25,gpt-4.1-mini,A,57,46
per-071,2.5,deepseek-chat,A,112,45
per-061,1.5,claude-sonnet-4-6,A,69,46
per-068,1.5,gpt-4.1-mini,A,69,46
per-071,3.0,deepseek-chat,A,135,45
per-068,2.0,gpt-4.1-mini,A,92,46
per-061,2.0,claude-sonnet-4-6,A,92,46
per-072,1.0,deepseek-chat,A,45,45
per-068,2.5,gpt-4.1-mini,A,115,46
per-072,1.25,deepseek-chat,A,56,45
per-068,3.0,gpt-4.1-mini,A,138,46
per-061,2.5,claude-sonnet-4-6,A,115,46
per-072,1.5,deepseek-chat,A,67,45
per-069,1.0,gpt-4.1-mini,A,48,48
per-061,3.0,claude-sonnet-4-6,A,138,46
per-072,2.0,deepseek-chat,A,90,45
per-069,1.25,gpt-4.1-mini,A,60,48
per-072,2.5,deepseek-chat,A,112,45
per-069,1.5,gpt-4.1-mini,A,72,48
per-069,2.0,gpt-4.1-mini,A,96,48
per-062,1.0,claude-sonnet-4-6,B,46,46
per-072,3.0,deepseek-chat,A,135,45
per-069,2.5,gpt-4.1-mini,A,120,48
per-073,1.0,deepseek-chat,B,43,43
per-069,3.0,gpt-4.1-mini,A,144,48
per-062,1.25,claude-sonnet-4-6,B,57,46
per-073,1.25,deepseek-chat,B,53,43
per-070,1.0,gpt-4.1-mini,A,47,47
per-073,1.5,deepseek-chat,A,64,43
per-070,1.25,gpt-4.1-mini,A,58,47
per-062,1.5,claude-sonnet-4-6,B,69,46
per-073,2.0,deepseek-chat,A,86,43
per-070,1.5,gpt-4.1-mini,A,70,47
per-073,2.5,deepseek-chat,A,107,43
per-070,2.0,gpt-4.1-mini,A,94,47
per-062,2.0,claude-sonnet-4-6,B,92,46
per-073,3.0,deepseek-chat,A,129,43
per-070,2.5,gpt-4.1-mini,A,117,47
per-074,1.0,deepseek-chat,B,44,44
per-070,3.0,gpt-4.1-mini,A,141,47
per-062,2.5,claude-sonnet-4-6,A,115,46
per-074,1.25,deepseek-chat,B,55,44
per-071,1.0,gpt-4.1-mini,A,45,45
per-074,1.5,deepseek-chat,B,66,44
per-071,1.25,gpt-4.1-mini,A,56,45
per-062,3.0,claude-sonnet-4-6,A,138,46
per-074,2.0,deepseek-chat,B,88,44
per-071,1.5,gpt-4.1-mini,A,67,45
per-074,2.5,deepseek-chat,B,110,44
per-063,1.0,claude-sonnet-4-6,B,47,47
per-071,2.0,gpt-4.1-mini,A,90,45
per-074,3.0,deepseek-chat,B,132,44
per-071,2.5,gpt-4.1-mini,A,112,45
per-075,1.0,deepseek-chat,B,44,44
per-063,1.25,claude-sonnet-4-6,B,58,47
per-075,1.25,deepseek-chat,B,55,44
per-071,3.0,gpt-4.1-mini,A,135,45
per-075,1.5,deepseek-chat,A,66,44
per-072,1.0,gpt-4.1-mini,A,45,45
per-063,1.5,claude-sonnet-4-6,B,70,47
per-075,2.0,deepseek-chat,A,88,44
per-072,1.25,gpt-4.1-mini,A,56,45
per-075,2.5,deepseek-chat,A,110,44
per-072,1.5,gpt-4.1-mini,A,67,45
per-063,2.0,claude-sonnet-4-6,B,94,47
per-075,3.0,deepseek-chat,A,132,44
per-072,2.0,gpt-4.1-mini,A,90,45
per-076,1.0,deepseek-chat,A,46,46
per-063,2.5,claude-sonnet-4-6,A,117,47
per-072,2.5,gpt-4.1-mini,A,112,45
per-076,1.25,deepseek-chat,A,57,46
per-076,1.5,deepseek-chat,A,69,46
per-072,3.0,gpt-4.1-mini,A,135,45
per-063,3.0,claude-sonnet-4-6,A,141,47
per-073,1.0,gpt-4.1-mini,A,43,43
per-076,2.0,deepseek-chat,A,92,46
per-073,1.25,gpt-4.1-mini,A,53,43
per-064,1.0,claude-sonnet-4-6,B,42,42
per-076,2.5,deepseek-chat,A,115,46
per-073,1.5,gpt-4.1-mini,A,64,43
per-076,3.0,deepseek-chat,A,138,46
per-064,1.25,claude-sonnet-4-6,A,52,42
per-077,1.0,deepseek-chat,B,49,49
per-073,2.0,gpt-4.1-mini,A,86,43
per-077,1.25,deepseek-chat,A,61,49
per-073,2.5,gpt-4.1-mini,A,107,43
per-077,1.5,deepseek-chat,A,73,49
per-064,1.5,claude-sonnet-4-6,B,63,42
per-073,3.0,gpt-4.1-mini,A,129,43
per-077,2.0,deepseek-chat,A,98,49
per-074,1.0,gpt-4.1-mini,A,44,44
per-064,2.0,claude-sonnet-4-6,A,84,42
per-077,2.5,deepseek-chat,A,122,49
per-074,1.25,gpt-4.1-mini,A,55,44
per-077,3.0,deepseek-chat,A,147,49
per-074,1.5,gpt-4.1-mini,A,66,44
per-064,2.5,claude-sonnet-4-6,A,105,42
per-078,1.0,deepseek-chat,A,44,44
per-074,2.0,gpt-4.1-mini,A,88,44
per-078,1.25,deepseek-chat,B,55,44
per-064,3.0,claude-sonnet-4-6,A,126,42
per-074,2.5,gpt-4.1-mini,A,110,44
per-078,1.5,deepseek-chat,A,66,44
per-074,3.0,gpt-4.1-mini,A,132,44
per-078,2.0,deepseek-chat,A,88,44
per-065,1.0,claude-sonnet-4-6,A,42,42
per-075,1.0,gpt-4.1-mini,A,44,44
per-078,2.5,deepseek-chat,A,110,44
per-075,1.25,gpt-4.1-mini,A,55,44
per-078,3.0,deepseek-chat,A,132,44
per-065,1.25,claude-sonnet-4-6,B,52,42
per-075,1.5,gpt-4.1-mini,A,66,44
per-079,1.0,deepseek-chat,B,43,43
per-075,2.0,gpt-4.1-mini,A,88,44
per-079,1.25,deepseek-chat,B,53,43
per-065,1.5,claude-sonnet-4-6,B,63,42
per-075,2.5,gpt-4.1-mini,A,110,44
per-079,1.5,deepseek-chat,B,64,43
per-075,3.0,gpt-4.1-mini,A,132,44
per-079,2.0,deepseek-chat,B,86,43
per-065,2.0,claude-sonnet-4-6,A,84,42
per-079,2.5,deepseek-chat,B,107,43
per-076,1.0,gpt-4.1-mini,A,46,46
per-079,3.0,deepseek-chat,B,129,43
per-065,2.5,claude-sonnet-4-6,A,105,42
per-076,1.25,gpt-4.1-mini,A,57,46
per-080,1.0,deepseek-chat,B,46,46
per-076,1.5,gpt-4.1-mini,A,69,46
per-080,1.25,deepseek-chat,B,57,46
per-076,2.0,gpt-4.1-mini,A,92,46
per-076,2.5,gpt-4.1-mini,A,115,46
per-080,1.5,deepseek-chat,A,69,46
per-065,3.0,claude-sonnet-4-6,B,126,42
per-076,3.0,gpt-4.1-mini,A,138,46
per-080,2.0,deepseek-chat,A,92,46
per-077,1.0,gpt-4.1-mini,B,49,49
per-080,2.5,deepseek-chat,A,115,46
per-066,1.0,claude-sonnet-4-6,B,46,46
per-077,1.25,gpt-4.1-mini,A,61,49
per-080,3.0,deepseek-chat,A,138,46
per-077,1.5,gpt-4.1-mini,A,73,49
per-081,1.0,deepseek-chat,A,45,45
per-066,1.25,claude-sonnet-4-6,B,57,46
per-077,2.0,gpt-4.1-mini,A,98,49
per-081,1.25,deepseek-chat,A,56,45
per-066,1.5,claude-sonnet-4-6,A,69,46
per-081,1.5,deepseek-chat,A,67,45
per-077,2.5,gpt-4.1-mini,A,122,49
per-077,3.0,gpt-4.1-mini,A,147,49
per-081,2.0,deepseek-chat,A,90,45
per-066,2.0,claude-sonnet-4-6,A,92,46
per-078,1.0,gpt-4.1-mini,B,44,44
per-081,2.5,deepseek-chat,A,112,45
per-081,3.0,deepseek-chat,A,135,45
per-078,1.25,gpt-4.1-mini,B,55,44
per-066,2.5,claude-sonnet-4-6,A,115,46
per-082,1.0,deepseek-chat,B,46,46
per-078,1.5,gpt-4.1-mini,A,66,44
per-082,1.25,deepseek-chat,B,57,46
per-078,2.0,gpt-4.1-mini,A,88,44
per-066,3.0,claude-sonnet-4-6,A,138,46
per-082,1.5,deepseek-chat,B,69,46
per-078,2.5,gpt-4.1-mini,A,110,44
per-082,2.0,deepseek-chat,A,92,46
per-067,1.0,claude-sonnet-4-6,B,46,46
per-078,3.0,gpt-4.1-mini,A,132,44
per-082,2.5,deepseek-chat,B,115,46
per-079,1.0,gpt-4.1-mini,B,43,43
per-082,3.0,deepseek-chat,A,138,46
per-067,1.25,claude-sonnet-4-6,A,57,46
per-079,1.25,gpt-4.1-mini,B,53,43
per-083,1.0,deepseek-chat,A,41,41
per-079,1.5,gpt-4.1-mini,B,64,43
per-083,1.25,deepseek-chat,A,51,41
per-079,2.0,gpt-4.1-mini,A,86,43
per-067,1.5,claude-sonnet-4-6,A,69,46
per-079,2.5,gpt-4.1-mini,A,107,43
per-083,1.5,deepseek-chat,A,61,41
per-079,3.0,gpt-4.1-mini,A,129,43
per-067,2.0,claude-sonnet-4-6,A,92,46
per-083,2.0,deepseek-chat,A,82,41
per-080,1.0,gpt-4.1-mini,B,46,46
per-083,2.5,deepseek-chat,A,102,41
per-080,1.25,gpt-4.1-mini,B,57,46
per-083,3.0,deepseek-chat,A,123,41
per-067,2.5,claude-sonnet-4-6,A,115,46
per-080,1.5,gpt-4.1-mini,B,69,46
per-084,1.0,deepseek-chat,B,46,46
per-080,2.0,gpt-4.1-mini,A,92,46
per-067,3.0,claude-sonnet-4-6,A,138,46
per-084,1.25,deepseek-chat,B,57,46
per-080,2.5,gpt-4.1-mini,A,115,46
per-084,1.5,deepseek-chat,B,69,46
per-080,3.0,gpt-4.1-mini,A,138,46
per-068,1.0,claude-sonnet-4-6,A,46,46
per-084,2.0,deepseek-chat,B,92,46
per-081,1.0,gpt-4.1-mini,A,45,45
per-084,2.5,deepseek-chat,B,115,46
per-068,1.25,claude-sonnet-4-6,A,57,46
per-084,3.0,deepseek-chat,B,138,46
per-081,1.25,gpt-4.1-mini,A,56,45
per-068,1.5,claude-sonnet-4-6,A,69,46
per-081,1.5,gpt-4.1-mini,A,67,45
per-085,1.0,deepseek-chat,A,45,45
per-081,2.0,gpt-4.1-mini,A,90,45
per-085,1.25,deepseek-chat,A,56,45
per-068,2.0,claude-sonnet-4-6,A,92,46
per-085,1.5,deepseek-chat,A,67,45
per-081,2.5,gpt-4.1-mini,A,112,45
per-085,2.0,deepseek-chat,A,90,45
per-081,3.0,gpt-4.1-mini,A,135,45
per-068,2.5,claude-sonnet-4-6,A,115,46
per-085,2.5,deepseek-chat,A,112,45
per-085,3.0,deepseek-chat,A,135,45
per-082,1.0,gpt-4.1-mini,B,46,46
per-082,1.25,gpt-4.1-mini,B,57,46
per-086,1.0,deepseek-chat,B,48,48
per-068,3.0,claude-sonnet-4-6,A,138,46
per-082,1.5,gpt-4.1-mini,B,69,46
per-086,1.25,deepseek-chat,B,60,48
per-082,2.0,gpt-4.1-mini,A,92,46
per-069,1.0,claude-sonnet-4-6,B,48,48
per-082,2.5,gpt-4.1-mini,A,115,46
per-086,1.5,deepseek-chat,A,72,48
per-082,3.0,gpt-4.1-mini,A,138,46
per-069,1.25,claude-sonnet-4-6,B,60,48
per-086,2.0,deepseek-chat,A,96,48
per-083,1.0,gpt-4.1-mini,B,41,41
per-086,2.5,deepseek-chat,A,120,48
per-083,1.25,gpt-4.1-mini,B,51,41
per-069,1.5,claude-sonnet-4-6,B,72,48
per-083,1.5,gpt-4.1-mini,B,61,41
per-086,3.0,deepseek-chat,A,144,48
per-087,1.0,deepseek-chat,B,47,47
per-083,2.0,gpt-4.1-mini,B,82,41
per-069,2.0,claude-sonnet-4-6,B,96,48
per-087,1.25,deepseek-chat,B,58,47
per-083,2.5,gpt-4.1-mini,A,102,41
per-083,3.0,gpt-4.1-mini,A,123,41
per-087,1.5,deepseek-chat,A,70,47
per-069,2.5,claude-sonnet-4-6,B,120,48
per-084,1.0,gpt-4.1-mini,B,46,46
per-087,2.0,deepseek-chat,A,94,47
per-084,1.25,gpt-4.1-mini,B,57,46
per-087,2.5,deepseek-chat,A,117,47
per-069,3.0,claude-sonnet-4-6,B,144,48
per-084,1.5,gpt-4.1-mini,B,69,46
per-087,3.0,deepseek-chat,A,141,47
per-084,2.0,gpt-4.1-mini,B,92,46
per-088,1.0,deepseek-chat,A,47,47
per-070,1.0,claude-sonnet-4-6,A,47,47
per-084,2.5,gpt-4.1-mini,B,115,46
per-088,1.25,deepseek-chat,A,58,47
per-084,3.0,gpt-4.1-mini,A,138,46
per-070,1.25,claude-sonnet-4-6,A,58,47
per-088,1.5,deepseek-chat,A,70,47
per-085,1.0,gpt-4.1-mini,B,45,45
per-070,1.5,claude-sonnet-4-6,A,70,47
per-085,1.25,gpt-4.1-mini,B,56,45
per-088,2.0,deepseek-chat,A,94,47
per-085,1.5,gpt-4.1-mini,B,67,45
per-088,2.5,deepseek-chat,A,117,47
per-085,2.0,gpt-4.1-mini,A,90,45
per-070,2.0,claude-sonnet-4-6,A,94,47
per-088,3.0,deepseek-chat,A,141,47
per-085,2.5,gpt-4.1-mini,A,112,45
per-089,1.0,deepseek-chat,A,50,50
per-085,3.0,gpt-4.1-mini,A,135,45
per-070,2.5,claude-sonnet-4-6,A,117,47
per-089,1.25,deepseek-chat,B,62,50
per-086,1.0,gpt-4.1-mini,B,48,48
per-086,1.25,gpt-4.1-mini,B,60,48
per-089,1.5,deepseek-chat,A,75,50
per-070,3.0,claude-sonnet-4-6,A,141,47
per-086,1.5,gpt-4.1-mini,B,72,48
per-089,2.0,deepseek-chat,A,100,50
per-071,1.0,claude-sonnet-4-6,A,45,45
per-086,2.0,gpt-4.1-mini,A,96,48
per-089,2.5,deepseek-chat,A,125,50
per-086,2.5,gpt-4.1-mini,A,120,48
per-089,3.0,deepseek-chat,A,150,50
per-071,1.25,claude-sonnet-4-6,A,56,45
per-086,3.0,gpt-4.1-mini,A,144,48
per-090,1.0,deepseek-chat,B,46,46
per-087,1.0,gpt-4.1-mini,B,47,47
per-090,1.25,deepseek-chat,A,57,46
per-087,1.25,gpt-4.1-mini,A,58,47
per-071,1.5,claude-sonnet-4-6,A,67,45
per-087,1.5,gpt-4.1-mini,A,70,47
per-090,1.5,deepseek-chat,A,69,46
per-087,2.0,gpt-4.1-mini,A,94,47
per-090,2.0,deepseek-chat,A,92,46
per-071,2.0,claude-sonnet-4-6,A,90,45
per-090,2.5,deepseek-chat,A,115,46
per-087,2.5,gpt-4.1-mini,A,117,47
per-071,2.5,claude-sonnet-4-6,A,112,45
per-090,3.0,deepseek-chat,A,138,46
per-087,3.0,gpt-4.1-mini,A,141,47
per-091,1.0,deepseek-chat,B,51,51
per-088,1.0,gpt-4.1-mini,B,47,47
per-071,3.0,claude-sonnet-4-6,A,135,45
per-091,1.25,deepseek-chat,B,63,51
per-088,1.25,gpt-4.1-mini,B,58,47
per-088,1.5,gpt-4.1-mini,B,70,47
per-091,1.5,deepseek-chat,B,76,51
per-072,1.0,claude-sonnet-4-6,A,45,45
per-088,2.0,gpt-4.1-mini,A,94,47
per-091,2.0,deepseek-chat,A,102,51
per-088,2.5,gpt-4.1-mini,A,117,47
per-091,2.5,deepseek-chat,A,127,51
per-088,3.0,gpt-4.1-mini,A,141,47
per-072,1.25,claude-sonnet-4-6,A,56,45
per-091,3.0,deepseek-chat,A,153,51
per-089,1.0,gpt-4.1-mini,B,50,50
per-092,1.0,deepseek-chat,B,50,50
per-072,1.5,claude-sonnet-4-6,A,67,45
per-092,1.25,deepseek-chat,B,62,50
per-089,1.25,gpt-4.1-mini,A,62,50
per-092,1.5,deepseek-chat,B,75,50
per-089,1.5,gpt-4.1-mini,A,75,50
per-072,2.0,claude-sonnet-4-6,A,90,45
per-092,2.0,deepseek-chat,A,100,50
per-089,2.0,gpt-4.1-mini,A,100,50
per-092,2.5,deepseek-chat,A,125,50
per-089,2.5,gpt-4.1-mini,A,125,50
per-092,3.0,deepseek-chat,A,150,50
per-072,2.5,claude-sonnet-4-6,A,112,45
per-089,3.0,gpt-4.1-mini,A,150,50
per-093,1.0,deepseek-chat,B,40,40
per-090,1.0,gpt-4.1-mini,B,46,46
per-093,1.25,deepseek-chat,A,50,40
per-072,3.0,claude-sonnet-4-6,A,135,45
per-090,1.25,gpt-4.1-mini,B,57,46
per-093,1.5,deepseek-chat,A,60,40
per-073,1.0,claude-sonnet-4-6,A,43,43
per-090,1.5,gpt-4.1-mini,A,69,46
per-093,2.0,deepseek-chat,A,80,40
per-090,2.0,gpt-4.1-mini,A,92,46
per-093,2.5,deepseek-chat,A,100,40
per-073,1.25,claude-sonnet-4-6,A,53,43
per-090,2.5,gpt-4.1-mini,A,115,46
per-093,3.0,deepseek-chat,A,120,40
per-090,3.0,gpt-4.1-mini,A,138,46
per-094,1.0,deepseek-chat,B,47,47
per-073,1.5,claude-sonnet-4-6,A,64,43
per-091,1.0,gpt-4.1-mini,B,51,51
per-094,1.25,deepseek-chat,B,58,47
per-091,1.25,gpt-4.1-mini,B,63,51
per-094,1.5,deepseek-chat,B,70,47
per-091,1.5,gpt-4.1-mini,B,76,51
per-073,2.0,claude-sonnet-4-6,A,86,43
per-094,2.0,deepseek-chat,B,94,47
per-091,2.0,gpt-4.1-mini,A,102,51
per-094,2.5,deepseek-chat,A,117,47
per-094,3.0,deepseek-chat,B,141,47
per-091,2.5,gpt-4.1-mini,A,127,51
per-073,2.5,claude-sonnet-4-6,A,107,43
per-095,1.0,deepseek-chat,A,47,47
per-091,3.0,gpt-4.1-mini,A,153,51
per-095,1.25,deepseek-chat,A,58,47
per-092,1.0,gpt-4.1-mini,B,50,50
per-073,3.0,claude-sonnet-4-6,A,129,43
per-092,1.25,gpt-4.1-mini,B,62,50
per-095,1.5,deepseek-chat,A,70,47
per-092,1.5,gpt-4.1-mini,B,75,50
per-095,2.0,deepseek-chat,A,94,47
per-074,1.0,claude-sonnet-4-6,B,44,44
per-092,2.0,gpt-4.1-mini,B,100,50
per-095,2.5,deepseek-chat,A,117,47
per-092,2.5,gpt-4.1-mini,A,125,50
per-095,3.0,deepseek-chat,A,141,47
per-092,3.0,gpt-4.1-mini,A,150,50
per-096,1.0,deepseek-chat,B,41,41
per-074,1.25,claude-sonnet-4-6,B,55,44
per-093,1.0,gpt-4.1-mini,B,40,40
per-096,1.25,deepseek-chat,B,51,41
per-093,1.25,gpt-4.1-mini,B,50,40
per-096,1.5,deepseek-chat,A,61,41
per-074,1.5,claude-sonnet-4-6,B,66,44
per-096,2.0,deepseek-chat,A,82,41
per-096,2.5,deepseek-chat,A,102,41
per-093,1.5,gpt-4.1-mini,A,60,40
per-074,2.0,claude-sonnet-4-6,B,88,44
per-096,3.0,deepseek-chat,A,123,41
per-093,2.0,gpt-4.1-mini,A,80,40
per-097,1.0,deepseek-chat,B,49,49
per-093,2.5,gpt-4.1-mini,A,100,40
per-074,2.5,claude-sonnet-4-6,B,110,44
per-097,1.25,deepseek-chat,B,61,49
per-093,3.0,gpt-4.1-mini,A,120,40
per-097,1.5,deepseek-chat,B,73,49
per-094,1.0,gpt-4.1-mini,B,47,47
per-074,3.0,claude-sonnet-4-6,B,132,44
per-097,2.0,deepseek-chat,A,98,49
per-094,1.25,gpt-4.1-mini,B,58,47
per-097,2.5,deepseek-chat,A,122,49
per-094,1.5,gpt-4.1-mini,B,70,47
per-097,3.0,deepseek-chat,A,147,49
per-075,1.0,claude-sonnet-4-6,B,44,44
per-094,2.0,gpt-4.1-mini,B,94,47
per-098,1.0,deepseek-chat,A,50,50
per-094,2.5,gpt-4.1-mini,A,117,47
per-075,1.25,claude-sonnet-4-6,B,55,44
per-094,3.0,gpt-4.1-mini,A,141,47
per-098,1.25,deepseek-chat,A,62,50
per-098,1.5,deepseek-chat,A,75,50
per-095,1.0,gpt-4.1-mini,A,47,47
per-098,2.0,deepseek-chat,A,100,50
per-075,1.5,claude-sonnet-4-6,B,66,44
per-095,1.25,gpt-4.1-mini,A,58,47
per-098,2.5,deepseek-chat,A,125,50
per-095,1.5,gpt-4.1-mini,A,70,47
per-098,3.0,deepseek-chat,A,150,50
per-075,2.0,claude-sonnet-4-6,A,88,44
per-099,1.0,deepseek-chat,B,42,42
per-095,2.0,gpt-4.1-mini,A,94,47
per-099,1.25,deepseek-chat,B,52,42
per-095,2.5,gpt-4.1-mini,A,117,47
per-075,2.5,claude-sonnet-4-6,B,110,44
per-099,1.5,deepseek-chat,B,63,42
per-095,3.0,gpt-4.1-mini,A,141,47
per-099,2.0,deepseek-chat,A,84,42
per-096,1.0,gpt-4.1-mini,B,41,41
per-075,3.0,claude-sonnet-4-6,B,132,44
per-099,2.5,deepseek-chat,A,105,42
per-096,1.25,gpt-4.1-mini,A,51,41
per-096,1.5,gpt-4.1-mini,A,61,41
per-099,3.0,deepseek-chat,A,126,42
per-076,1.0,claude-sonnet-4-6,B,46,46
per-100,1.0,deepseek-chat,B,44,44
per-096,2.0,gpt-4.1-mini,A,82,41
per-100,1.25,deepseek-chat,B,55,44
per-096,2.5,gpt-4.1-mini,A,102,41
per-076,1.25,claude-sonnet-4-6,B,57,46
per-100,1.5,deepseek-chat,A,66,44
per-100,2.0,deepseek-chat,A,88,44
per-096,3.0,gpt-4.1-mini,A,123,41
per-076,1.5,claude-sonnet-4-6,B,69,46
per-100,2.5,deepseek-chat,A,110,44
per-097,1.0,gpt-4.1-mini,B,49,49
per-100,3.0,deepseek-chat,A,132,44
per-097,1.25,gpt-4.1-mini,B,61,49
per-076,2.0,claude-sonnet-4-6,A,92,46
per-097,1.5,gpt-4.1-mini,A,73,49
per-097,2.0,gpt-4.1-mini,A,98,49
per-076,2.5,claude-sonnet-4-6,A,115,46
per-097,2.5,gpt-4.1-mini,A,122,49
per-097,3.0,gpt-4.1-mini,A,147,49
per-076,3.0,claude-sonnet-4-6,A,138,46
per-098,1.0,gpt-4.1-mini,B,50,50
per-098,1.25,gpt-4.1-mini,B,62,50
per-077,1.0,claude-sonnet-4-6,A,49,49
per-098,1.5,gpt-4.1-mini,A,75,50
per-098,2.0,gpt-4.1-mini,A,100,50
per-077,1.25,claude-sonnet-4-6,A,61,49
per-098,2.5,gpt-4.1-mini,A,125,50
per-098,3.0,gpt-4.1-mini,A,150,50
per-077,1.5,claude-sonnet-4-6,A,73,49
per-099,1.0,gpt-4.1-mini,B,42,42
