target_id,level_a,level_b,model,repeat,winner,confidence,subject_a,subject_b
per-049,1,5,gpt-4.1-mini,3,B,0,Invitation to Collaborate on Practical ML System Design Workshop,Invitation to Collaborate on Special Issue: Advances in ML System Architectures
per-049,1,5,deepseek-chat,1,B,0,Invitation to Collaborate on Practical ML System Design Workshop,Invitation to Collaborate on Special Issue: Advances in ML System Architectures
per-049,1,5,deepseek-chat,2,B,0,Invitation to Collaborate on Practical ML System Design Workshop,Invitation to Collaborate on Special Issue: Advances in ML System Architectures
per-049,1,5,deepseek-chat,3,B,0,Invitation to Collaborate on Practical ML System Design Workshop,Invitation to Collaborate on Special Issue: Advances in ML System Architectures
per-049,1,5,claude-sonnet-4-6,1,B,0,Invitation to Collaborate on Practical ML System Design Workshop,Invitation to Collaborate on Special Issue: Advances in ML System Architectures
per-049,1,5,claude-sonnet-4-6,2,B,0,Invitation to Collaborate on Practical ML System Design Workshop,Invitation to Collaborate on Special Issue: Advances in ML System Architectures
per-049,1,5,claude-sonnet-4-6,3,B,0,Invitation to Collaborate on Practical ML System Design Workshop,Invitation to Collaborate on Special Issue: Advances in ML System Architectures
per-050,1,3,gpt-4.1-mini,1,B,0,Collaboration Opportunity on Edge Computing Research,Invitation to Collaborate on Workshop: Energy-Efficient ML Systems
per-050,1,3,gpt-4.1-mini,2,B,0,Collaboration Opportunity on Edge Computing Research,Invitation to Collaborate on Workshop: Energy-Efficient ML Systems
per-050,1,3,gpt-4.1-mini,3,B,0,Collaboration Opportunity on Edge Computing Research,Invitation to Collaborate on Workshop: Energy-Efficient ML Systems
per-050,1,3,deepseek-chat,1,B,0,Collaboration Opportunity on Edge Computing Research,Invitation to Collaborate on Workshop: Energy-Efficient ML Systems
per-050,1,3,deepseek-chat,2,B,0,Collaboration Opportunity on Edge Computing Research,Invitation to Collaborate on Workshop: Energy-Efficient ML Systems
per-050,1,3,deepseek-chat,3,B,0,Collaboration Opportunity on Edge Computing Research,Invitation to Collaborate on Workshop: Energy-Efficient ML Systems
per-050,1,3,claude-sonnet-4-6,1,B,0,Collaboration Opportunity on Edge Computing Research,Invitation to Collaborate on Workshop: Energy-Efficient ML Systems
per-050,1,3,claude-sonnet-4-6,2,B,0,Collaboration Opportunity on Edge Computing Research,Invitation to Collaborate on Workshop: Energy-Efficient ML Systems
per-050,1,3,claude-sonnet-4-6,3,B,0,Collaboration Opportunity on Edge Computing Research,Invitation to Collaborate on Workshop: Energy-Efficient ML Systems
per-050,3,5,gpt-4.1-mini,1,B,0,Invitation to Collaborate on Workshop: Energy-Efficient ML Systems,Invitation to Collaborate on Special Issue: Energy-Efficient ML Systems
per-050,3,5,gpt-4.1-mini,2,B,0,Invitation to Collaborate on Workshop: Energy-Efficient ML Systems,Invitation to Collaborate on Special Issue: Energy-Efficient ML Systems
per-050,3,5,gpt-4.1-mini,3,B,0,Invitation to Collaborate on Workshop: Energy-Efficient ML Systems,Invitation to Collaborate on Special Issue: Energy-Efficient ML Systems
per-050,3,5,deepseek-chat,1,B,0,Invitation to Collaborate on Workshop: Energy-Efficient ML Systems,Invitation to Collaborate on Special Issue: Energy-Efficient ML Systems
per-050,3,5,deepseek-chat,2,B,0,Invitation to Collaborate on Workshop: Energy-Efficient ML Systems,Invitation to Collaborate on Special Issue: Energy-Efficient ML Systems
per-050,3,5,deepseek-chat,3,B,0,Invitation to Collaborate on Workshop: Energy-Efficient ML Systems,Invitation to Collaborate on Special Issue: Energy-Efficient ML Systems
per-050,3,5,claude-sonnet-4-6,1,B,0,Invitation to Collaborate on Workshop: Energy-Efficient ML Systems,Invitation to Collaborate on Special Issue: Energy-Efficient ML Systems
per-050,3,5,claude-sonnet-4-6,2,B,0,Invitation to Collaborate on Workshop: Energy-Efficient ML Systems,Invitation to Collaborate on Special Issue: Energy-Efficient ML Systems
per-050,3,5,claude-sonnet-4-6,3,B,0,Invitation to Collaborate on Workshop: Energy-Efficient ML Systems,Invitation to Collaborate on Special Issue: Energy-Efficient ML Systems
per-050,1,5,gpt-4.1-mini,1,B,0,Collaboration Opportunity on Edge Computing Research,Invitation to Collaborate on Special Issue: Energy-Efficient ML Systems
per-050,1,5,gpt-4.1-mini,2,B,0,Collaboration Opportunity on Edge Computing Research,Invitation to Collaborate on Special Issue: Energy-Efficient ML Systems
per-050,1,5,gpt-4.1-mini,3,B,0,Collaboration Opportunity on Edge Computing Research,Invitation to Collaborate on Special Issue: Energy-Efficient ML Systems
per-050,1,5,deepseek-chat,1,B,0,Collaboration Opportunity on Edge Computing Research,Invitation to Collaborate on Special Issue: Energy-Efficient ML Systems
per-050,1,5,deepseek-chat,2,B,0,Collaboration Opportunity on Edge Computing Research,Invitation to Collaborate on Special Issue: Energy-Efficient ML Systems
per-050,1,5,deepseek-chat,3,B,0,Collaboration Opportunity on Edge Computing Research,Invitation to Collaborate on Special Issue: Energy-Efficient ML Systems
per-050,1,5,claude-sonnet-4-6,1,B,0,Collaboration Opportunity on Edge Computing Research,Invitation to Collaborate on Special Issue: Energy-Efficient ML Systems
per-050,1,5,claude-sonnet-4-6,2,B,0,Collaboration Opportunity on Edge Computing Research,Invitation to Collaborate on Special Issue: Energy-Efficient ML Systems
per-050,1,5,claude-sonnet-4-6,3,B,0,Collaboration Opportunity on Edge Computing Research,Invitation to Collaborate on Special Issue: Energy-Efficient ML Systems
per-051,1,3,gpt-4.1-mini,1,B,0,Collaboration Inquiry on Domain Adaptation Techniques,Collaboration Opportunity on Low-Resource Language Processing
per-051,1,3,gpt-4.1-mini,2,B,0,Collaboration Inquiry on Domain Adaptation Techniques,Collaboration Opportunity on Low-Resource Language Processing
per-051,1,3,gpt-4.1-mini,3,B,0,Collaboration Inquiry on Domain Adaptation Techniques,Collaboration Opportunity on Low-Resource Language Processing
per-051,1,3,deepseek-chat,1,B,0,Collaboration Inquiry on Domain Adaptation Techniques,Collaboration Opportunity on Low-Resource Language Processing
per-051,1,3,deepseek-chat,2,B,0,Collaboration Inquiry on Domain Adaptation Techniques,Collaboration Opportunity on Low-Resource Language Processing
per-051,1,3,deepseek-chat,3,B,0,Collaboration Inquiry on Domain Adaptation Techniques,Collaboration Opportunity on Low-Resource Language Processing
per-051,1,3,claude-sonnet-4-6,1,B,0,Collaboration Inquiry on Domain Adaptation Techniques,Collaboration Opportunity on Low-Resource Language Processing
per-051,1,3,claude-sonnet-4-6,2,B,0,Collaboration Inquiry on Domain Adaptation Techniques,Collaboration Opportunity on Low-Resource Language Processing
per-051,1,3,claude-sonnet-4-6,3,B,0,Collaboration Inquiry on Domain Adaptation Techniques,Collaboration Opportunity on Low-Resource Language Processing
per-051,3,5,gpt-4.1-mini,1,B,0,Collaboration Opportunity on Low-Resource Language Processing,Invitation to Collaborate on Multilingual NLP Workshop Panel
per-051,3,5,gpt-4.1-mini,2,B,0,Collaboration Opportunity on Low-Resource Language Processing,Invitation to Collaborate on Multilingual NLP Workshop Panel
per-051,3,5,gpt-4.1-mini,3,B,0,Collaboration Opportunity on Low-Resource Language Processing,Invitation to Collaborate on Multilingual NLP Workshop Panel
per-051,3,5,deepseek-chat,1,B,0,Collaboration Opportunity on Low-Resource Language Processing,Invitation to Collaborate on Multilingual NLP Workshop Panel
per-051,3,5,deepseek-chat,2,B,0,Collaboration Opportunity on Low-Resource Language Processing,Invitation to Collaborate on Multilingual NLP Workshop Panel
per-051,3,5,deepseek-chat,3,B,0,Collaboration Opportunity on Low-Resource Language Processing,Invitation to Collaborate on Multilingual NLP Workshop Panel
per-051,3,5,claude-sonnet-4-6,1,B,0,Collaboration Opportunity on Low-Resource Language Processing,Invitation to Collaborate on Multilingual NLP Workshop Panel
per-051,3,5,claude-sonnet-4-6,2,B,0,Collaboration Opportunity on Low-Resource Language Processing,Invitation to Collaborate on Multilingual NLP Workshop Panel
per-051,3,5,claude-sonnet-4-6,3,B,0,Collaboration Opportunity on Low-Resource Language Processing,Invitation to Collaborate on Multilingual NLP Workshop Panel
per-051,1,5,gpt-4.1-mini,1,B,0,Collaboration Inquiry on Domain Adaptation Techniques,Invitation to Collaborate on Multilingual NLP Workshop Panel
per-051,1,5,gpt-4.1-mini,2,B,0,Collaboration Inquiry on Domain Adaptation Techniques,Invitation to Collaborate on Multilingual NLP Workshop Panel
per-051,1,5,gpt-4.1-mini,3,B,0,Collaboration Inquiry on Domain Adaptation Techniques,Invitation to Collaborate on Multilingual NLP Workshop Panel
per-051,1,5,deepseek-chat,1,B,0,Collaboration Inquiry on Domain Adaptation Techniques,Invitation to Collaborate on Multilingual NLP Workshop Panel
per-051,1,5,deepseek-chat,2,B,0,Collaboration Inquiry on Domain Adaptation Techniques,Invitation to Collaborate on Multilingual NLP Workshop Panel
per-051,1,5,deepseek-chat,3,B,0,Collaboration Inquiry on Domain Adaptation Techniques,Invitation to Collaborate on Multilingual NLP Workshop Panel
per-051,1,5,claude-sonnet-4-6,1,B,0,Collaboration Inquiry on Domain Adaptation Techniques,Invitation to Collaborate on Multilingual NLP Workshop Panel
per-051,1,5,claude-sonnet-4-6,2,B,0,Collaboration Inquiry on Domain Adaptation Techniques,Invitation to Collaborate on Multilingual NLP Workshop Panel
per-051,1,5,claude-sonnet-4-6,3,B,0,Collaboration Inquiry on Domain Adaptation Techniques,Invitation to Collaborate on Multilingual NLP Workshop Panel
per-052,1,3,gpt-4.1-mini,1,B,0,Collaboration Inquiry on Multilingual NLP Models,Invitation to Collaborate on Cross-Lingual NLP Workshop
per-052,1,3,gpt-4.1-mini,2,B,0,Collaboration Inquiry on Multilingual NLP Models,Invitation to Collaborate on Cross-Lingual NLP Workshop
per-052,1,3,gpt-4.1-mini,3,B,0,Collaboration Inquiry on Multilingual NLP Models,Invitation to Collaborate on Cross-Lingual NLP Workshop
per-052,1,3,deepseek-chat,1,B,0,Collaboration Inquiry on Multilingual NLP Models,Invitation to Collaborate on Cross-Lingual NLP Workshop
per-052,1,3,deepseek-chat,2,B,0,Collaboration Inquiry on Multilingual NLP Models,Invitation to Collaborate on Cross-Lingual NLP Workshop
per-052,1,3,deepseek-chat,3,B,0,Collaboration Inquiry on Multilingual NLP Models,Invitation to Collaborate on Cross-Lingual NLP Workshop
per-052,1,3,claude-sonnet-4-6,1,B,0,Collaboration Inquiry on Multilingual NLP Models,Invitation to Collaborate on Cross-Lingual NLP Workshop
per-052,1,3,claude-sonnet-4-6,2,B,0,Collaboration Inquiry on Multilingual NLP Models,Invitation to Collaborate on Cross-Lingual NLP Workshop
per-052,1,3,claude-sonnet-4-6,3,B,0,Collaboration Inquiry on Multilingual NLP Models,Invitation to Collaborate on Cross-Lingual NLP Workshop
per-052,3,5,gpt-4.1-mini,1,B,0,Invitation to Collaborate on Cross-Lingual NLP Workshop,Invitation to Collaborate on Multilingual NLP Workshop Panel
per-052,3,5,gpt-4.1-mini,2,B,0,Invitation to Collaborate on Cross-Lingual NLP Workshop,Invitation to Collaborate on Multilingual NLP Workshop Panel
per-052,3,5,gpt-4.1-mini,3,B,0,Invitation to Collaborate on Cross-Lingual NLP Workshop,Invitation to Collaborate on Multilingual NLP Workshop Panel
per-052,3,5,deepseek-chat,1,B,0,Invitation to Collaborate on Cross-Lingual NLP Workshop,Invitation to Collaborate on Multilingual NLP Workshop Panel
per-052,3,5,deepseek-chat,2,B,0,Invitation to Collaborate on Cross-Lingual NLP Workshop,Invitation to Collaborate on Multilingual NLP Workshop Panel
per-052,3,5,deepseek-chat,3,B,0,Invitation to Collaborate on Cross-Lingual NLP Workshop,Invitation to Collaborate on Multilingual NLP Workshop Panel
per-052,3,5,claude-sonnet-4-6,1,B,0,Invitation to Collaborate on Cross-Lingual NLP Workshop,Invitation to Collaborate on Multilingual NLP Workshop Panel
per-052,3,5,claude-sonnet-4-6,2,B,0,Invitation to Collaborate on Cross-Lingual NLP Workshop,Invitation to Collaborate on Multilingual NLP Workshop Panel
per-052,3,5,claude-sonnet-4-6,3,B,0,Invitation to Collaborate on Cross-Lingual NLP Workshop,Invitation to Collaborate on Multilingual NLP Workshop Panel
per-052,1,5,gpt-4.1-mini,1,B,0,Collaboration Inquiry on Multilingual NLP Models,Invitation to Collaborate on Multilingual NLP Workshop Panel
per-052,1,5,gpt-4.1-mini,2,B,0,Collaboration Inquiry on Multilingual NLP Models,Invitation to Collaborate on Multilingual NLP Workshop Panel
per-052,1,5,gpt-4.1-mini,3,B,0,Collaboration Inquiry on Multilingual NLP Models,Invitation to Collaborate on Multilingual NLP Workshop Panel
per-052,1,5,deepseek-chat,1,B,0,Collaboration Inquiry on Multilingual NLP Models,Invitation to Collaborate on Multilingual NLP Workshop Panel
per-052,1,5,deepseek-chat,2,B,0,Collaboration Inquiry on Multilingual NLP Models,Invitation to Collaborate on Multilingual NLP Workshop Panel
per-052,1,5,deepseek-chat,3,B,0,Collaboration Inquiry on Multilingual NLP Models,Invitation to Collaborate on Multilingual NLP Workshop Panel
per-052,1,5,claude-sonnet-4-6,1,B,0,Collaboration Inquiry on Multilingual NLP Models,Invitation to Collaborate on Multilingual NLP Workshop Panel
per-052,1,5,claude-sonnet-4-6,2,B,0,Collaboration Inquiry on Multilingual NLP Models,Invitation to Collaborate on Multilingual NLP Workshop Panel
per-052,1,5,claude-sonnet-4-6,3,B,0,Collaboration Inquiry on Multilingual NLP Models,Invitation to Collaborate on Multilingual NLP Workshop Panel
per-053,1,3,gpt-4.1-mini,1,B,0,Collaboration Opportunity on Transformer Architectures,Invitation to Collaborate on Multilingual NLP Workshop Initiative
per-053,1,3,gpt-4.1-mini,2,B,0,Collaboration Opportunity on Transformer Architectures,Invitation to Collaborate on Multilingual NLP Workshop Initiative
per-053,1,3,gpt-4.1-mini,3,B,0,Collaboration Opportunity on Transformer Architectures,Invitation to Collaborate on Multilingual NLP Workshop Initiative
per-053,1,3,deepseek-chat,1,B,0,Collaboration Opportunity on Transformer Architectures,Invitation to Collaborate on Multilingual NLP Workshop Initiative
per-053,1,3,deepseek-chat,2,B,0,Collaboration Opportunity on Transformer Architectures,Invitation to Collaborate on Multilingual NLP Workshop Initiative
per-053,1,3,deepseek-chat,3,B,0,Collaboration Opportunity on Transformer Architectures,Invitation to Collaborate on Multilingual NLP Workshop Initiative
per-053,1,3,claude-sonnet-4-6,1,B,0,Collaboration Opportunity on Transformer Architectures,Invitation to Collaborate on Multilingual NLP Workshop Initiative
per-053,1,3,claude-sonnet-4-6,2,B,0,Collaboration Opportunity on Transformer Architectures,Invitation to Collaborate on Multilingual NLP Workshop Initiative
per-053,1,3,claude-sonnet-4-6,3,B,0,Collaboration Opportunity on Transformer Architectures,Invitation to Collaborate on Multilingual NLP Workshop Initiative
per-053,3,5,gpt-4.1-mini,1,B,0,Invitation to Collaborate on Multilingual NLP Workshop Initiative,Collaboration Opportunity on Multilingual NLP for Underrepresented Languages
per-053,3,5,gpt-4.1-mini,2,B,0,Invitation to Collaborate on Multilingual NLP Workshop Initiative,Collaboration Opportunity on Multilingual NLP for Underrepresented Languages
per-053,3,5,gpt-4.1-mini,3,B,0,Invitation to Collaborate on Multilingual NLP Workshop Initiative,Collaboration Opportunity on Multilingual NLP for Underrepresented Languages
per-053,3,5,deepseek-chat,1,B,0,Invitation to Collaborate on Multilingual NLP Workshop Initiative,Collaboration Opportunity on Multilingual NLP for Underrepresented Languages
per-053,3,5,deepseek-chat,2,B,0,Invitation to Collaborate on Multilingual NLP Workshop Initiative,Collaboration Opportunity on Multilingual NLP for Underrepresented Languages
per-053,3,5,deepseek-chat,3,B,0,Invitation to Collaborate on Multilingual NLP Workshop Initiative,Collaboration Opportunity on Multilingual NLP for Underrepresented Languages
per-053,3,5,claude-sonnet-4-6,1,B,0,Invitation to Collaborate on Multilingual NLP Workshop Initiative,Collaboration Opportunity on Multilingual NLP for Underrepresented Languages
per-053,3,5,claude-sonnet-4-6,2,B,0,Invitation to Collaborate on Multilingual NLP Workshop Initiative,Collaboration Opportunity on Multilingual NLP for Underrepresented Languages
per-053,3,5,claude-sonnet-4-6,3,B,0,Invitation to Collaborate on Multilingual NLP Workshop Initiative,Collaboration Opportunity on Multilingual NLP for Underrepresented Languages
per-053,1,5,gpt-4.1-mini,1,B,0,Collaboration Opportunity on Transformer Architectures,Collaboration Opportunity on Multilingual NLP for Underrepresented Languages
per-053,1,5,gpt-4.1-mini,2,B,0,Collaboration Opportunity on Transformer Architectures,Collaboration Opportunity on Multilingual NLP for Underrepresented Languages
per-053,1,5,gpt-4.1-mini,3,B,0,Collaboration Opportunity on Transformer Architectures,Collaboration Opportunity on Multilingual NLP for Underrepresented Languages
per-053,1,5,deepseek-chat,1,B,0,Collaboration Opportunity on Transformer Architectures,Collaboration Opportunity on Multilingual NLP for Underrepresented Languages
per-053,1,5,deepseek-chat,2,B,0,Collaboration Opportunity on Transformer Architectures,Collaboration Opportunity on Multilingual NLP for Underrepresented Languages
per-053,1,5,deepseek-chat,3,B,0,Collaboration Opportunity on Transformer Architectures,Collaboration Opportunity on Multilingual NLP for Underrepresented Languages
per-053,1,5,claude-sonnet-4-6,1,B,0,Collaboration Opportunity on Transformer Architectures,Collaboration Opportunity on Multilingual NLP for Underrepresented Languages
per-053,1,5,claude-sonnet-4-6,2,B,0,Collaboration Opportunity on Transformer Architectures,Collaboration Opportunity on Multilingual NLP for Underrepresented Languages
per-053,1,5,claude-sonnet-4-6,3,B,0,Collaboration Opportunity on Transformer Architectures,Collaboration Opportunity on Multilingual NLP for Underrepresented Languages
per-054,1,3,gpt-4.1-mini,1,B,0,Collaboration Opportunity on NLP for Indigenous Languages,Invitation to Collaborate on Multilingual NLP Workshop
per-054,1,3,gpt-4.1-mini,2,B,0,Collaboration Opportunity on NLP for Indigenous Languages,Invitation to Collaborate on Multilingual NLP Workshop
per-054,1,3,gpt-4.1-mini,3,B,0,Collaboration Opportunity on NLP for Indigenous Languages,Invitation to Collaborate on Multilingual NLP Workshop
per-054,1,3,deepseek-chat,1,B,0,Collaboration Opportunity on NLP for Indigenous Languages,Invitation to Collaborate on Multilingual NLP Workshop
per-054,1,3,deepseek-chat,2,B,0,Collaboration Opportunity on NLP for Indigenous Languages,Invitation to Collaborate on Multilingual NLP Workshop
per-054,1,3,deepseek-chat,3,B,0,Collaboration Opportunity on NLP for Indigenous Languages,Invitation to Collaborate on Multilingual NLP Workshop
per-054,1,3,claude-sonnet-4-6,1,B,0,Collaboration Opportunity on NLP for Indigenous Languages,Invitation to Collaborate on Multilingual NLP Workshop
per-054,1,3,claude-sonnet-4-6,2,B,0,Collaboration Opportunity on NLP for Indigenous Languages,Invitation to Collaborate on Multilingual NLP Workshop
per-054,1,3,claude-sonnet-4-6,3,B,0,Collaboration Opportunity on NLP for Indigenous Languages,Invitation to Collaborate on Multilingual NLP Workshop
per-054,3,5,gpt-4.1-mini,1,B,0,Invitation to Collaborate on Multilingual NLP Workshop,Collaboration Opportunity on Multilingual NLP for Latin America
per-054,3,5,gpt-4.1-mini,2,B,0,Invitation to Collaborate on Multilingual NLP Workshop,Collaboration Opportunity on Multilingual NLP for Latin America
per-054,3,5,gpt-4.1-mini,3,B,0,Invitation to Collaborate on Multilingual NLP Workshop,Collaboration Opportunity on Multilingual NLP for Latin America
per-054,3,5,deepseek-chat,1,B,0,Invitation to Collaborate on Multilingual NLP Workshop,Collaboration Opportunity on Multilingual NLP for Latin America
per-054,3,5,deepseek-chat,2,B,0,Invitation to Collaborate on Multilingual NLP Workshop,Collaboration Opportunity on Multilingual NLP for Latin America
per-054,3,5,deepseek-chat,3,B,0,Invitation to Collaborate on Multilingual NLP Workshop,Collaboration Opportunity on Multilingual NLP for Latin America
per-054,3,5,claude-sonnet-4-6,1,B,0,Invitation to Collaborate on Multilingual NLP Workshop,Collaboration Opportunity on Multilingual NLP for Latin America
per-054,3,5,claude-sonnet-4-6,2,B,0,Invitation to Collaborate on Multilingual NLP Workshop,Collaboration Opportunity on Multilingual NLP for Latin America
per-054,3,5,claude-sonnet-4-6,3,B,0,Invitation to Collaborate on Multilingual NLP Workshop,Collaboration Opportunity on Multilingual NLP for Latin America
per-054,1,5,gpt-4.1-mini,1,B,0,Collaboration Opportunity on NLP for Indigenous Languages,Collaboration Opportunity on Multilingual NLP for Latin America
per-054,1,5,gpt-4.1-mini,2,B,0,Collaboration Opportunity on NLP for Indigenous Languages,Collaboration Opportunity on Multilingual NLP for Latin America
per-054,1,5,gpt-4.1-mini,3,B,0,Collaboration Opportunity on NLP for Indigenous Languages,Collaboration Opportunity on Multilingual NLP for Latin America
per-054,1,5,deepseek-chat,1,B,0,Collaboration Opportunity on NLP for Indigenous Languages,Collaboration Opportunity on Multilingual NLP for Latin America
per-054,1,5,deepseek-chat,2,B,0,Collaboration Opportunity on NLP for Indigenous Languages,Collaboration Opportunity on Multilingual NLP for Latin America
per-054,1,5,deepseek-chat,3,B,0,Collaboration Opportunity on NLP for Indigenous Languages,Collaboration Opportunity on Multilingual NLP for Latin America
per-054,1,5,claude-sonnet-4-6,1,B,0,Collaboration Opportunity on NLP for Indigenous Languages,Collaboration Opportunity on Multilingual NLP for Latin America
per-054,1,5,claude-sonnet-4-6,2,B,0,Collaboration Opportunity on NLP for Indigenous Languages,Collaboration Opportunity on Multilingual NLP for Latin America
per-054,1,5,claude-sonnet-4-6,3,B,0,Collaboration Opportunity on NLP for Indigenous Languages,Collaboration Opportunity on Multilingual NLP for Latin America
per-055,1,3,gpt-4.1-mini,1,B,0,Collaboration Opportunity on Gulf Arabic Social Media Analysis,Invitation to Collaborate on Multilingual NLP Workshop
per-055,1,3,gpt-4.1-mini,2,B,0,Collaboration Opportunity on Gulf Arabic Social Media Analysis,Invitation to Collaborate on Multilingual NLP Workshop
per-055,1,3,gpt-4.1-mini,3,B,0,Collaboration Opportunity on Gulf Arabic Social Media Analysis,Invitation to Collaborate on Multilingual NLP Workshop
per-055,1,3,deepseek-chat,1,B,0,Collaboration Opportunity on Gulf Arabic Social Media Analysis,Invitation to Collaborate on Multilingual NLP Workshop
per-055,1,3,deepseek-chat,2,B,0,Collaboration Opportunity on Gulf Arabic Social Media Analysis,Invitation to Collaborate on Multilingual NLP Workshop
per-055,1,3,deepseek-chat,3,B,0,Collaboration Opportunity on Gulf Arabic Social Media Analysis,Invitation to Collaborate on Multilingual NLP Workshop
per-055,1,3,claude-sonnet-4-6,1,B,0,Collaboration Opportunity on Gulf Arabic Social Media Analysis,Invitation to Collaborate on Multilingual NLP Workshop
per-055,1,3,claude-sonnet-4-6,2,B,0,Collaboration Opportunity on Gulf Arabic Social Media Analysis,Invitation to Collaborate on Multilingual NLP Workshop
per-055,1,3,claude-sonnet-4-6,3,B,0,Collaboration Opportunity on Gulf Arabic Social Media Analysis,Invitation to Collaborate on Multilingual NLP Workshop
per-055,3,5,gpt-4.1-mini,1,B,0,Invitation to Collaborate on Multilingual NLP Workshop,Invitation to Collaborate on Low-Resource Arabic NLP Workshop
per-055,3,5,gpt-4.1-mini,2,B,0,Invitation to Collaborate on Multilingual NLP Workshop,Invitation to Collaborate on Low-Resource Arabic NLP Workshop
per-055,3,5,gpt-4.1-mini,3,B,0,Invitation to Collaborate on Multilingual NLP Workshop,Invitation to Collaborate on Low-Resource Arabic NLP Workshop
per-055,3,5,deepseek-chat,1,B,0,Invitation to Collaborate on Multilingual NLP Workshop,Invitation to Collaborate on Low-Resource Arabic NLP Workshop
per-055,3,5,deepseek-chat,2,B,0,Invitation to Collaborate on Multilingual NLP Workshop,Invitation to Collaborate on Low-Resource Arabic NLP Workshop
per-055,3,5,deepseek-chat,3,B,0,Invitation to Collaborate on Multilingual NLP Workshop,Invitation to Collaborate on Low-Resource Arabic NLP Workshop
per-055,3,5,claude-sonnet-4-6,1,B,0,Invitation to Collaborate on Multilingual NLP Workshop,Invitation to Collaborate on Low-Resource Arabic NLP Workshop
per-055,3,5,claude-sonnet-4-6,2,B,0,Invitation to Collaborate on Multilingual NLP Workshop,Invitation to Collaborate on Low-Resource Arabic NLP Workshop
per-055,3,5,claude-sonnet-4-6,3,B,0,Invitation to Collaborate on Multilingual NLP Workshop,Invitation to Collaborate on Low-Resource Arabic NLP Workshop
per-055,1,5,gpt-4.1-mini,1,B,0,Collaboration Opportunity on Gulf Arabic Social Media Analysis,Invitation to Collaborate on Low-Resource Arabic NLP Workshop
per-055,1,5,gpt-4.1-mini,2,B,0,Collaboration Opportunity on Gulf Arabic Social Media Analysis,Invitation to Collaborate on Low-Resource Arabic NLP Workshop
per-055,1,5,gpt-4.1-mini,3,B,0,Collaboration Opportunity on Gulf Arabic Social Media Analysis,Invitation to Collaborate on Low-Resource Arabic NLP Workshop
per-055,1,5,deepseek-chat,1,B,0,Collaboration Opportunity on Gulf Arabic Social Media Analysis,Invitation to Collaborate on Low-Resource Arabic NLP Workshop
per-055,1,5,deepseek-chat,2,B,0,Collaboration Opportunity on Gulf Arabic Social Media Analysis,Invitation to Collaborate on Low-Resource Arabic NLP Workshop
per-055,1,5,deepseek-chat,3,B,0,Collaboration Opportunity on Gulf Arabic Social Media Analysis,Invitation to Collaborate on Low-Resource Arabic NLP Workshop
per-055,1,5,claude-sonnet-4-6,1,B,0,Collaboration Opportunity on Gulf Arabic Social Media Analysis,Invitation to Collaborate on Low-Resource Arabic NLP Workshop
per-055,1,5,claude-sonnet-4-6,2,B,0,Collaboration Opportunity on Gulf Arabic Social Media Analysis,Invitation to Collaborate on Low-Resource Arabic NLP Workshop
per-055,1,5,claude-sonnet-4-6,3,B,0,Collaboration Opportunity on Gulf Arabic Social Media Analysis,Invitation to Collaborate on Low-Resource Arabic NLP Workshop
per-056,1,3,gpt-4.1-mini,1,B,0,Collaboration Opportunity on NLP in Software Engineering,Invitation to Collaborate on Workshop Panel: Advances in Adaptive Language Model
per-056,1,3,gpt-4.1-mini,2,B,0,Collaboration Opportunity on NLP in Software Engineering,Invitation to Collaborate on Workshop Panel: Advances in Adaptive Language Model
per-056,1,3,gpt-4.1-mini,3,B,0,Collaboration Opportunity on NLP in Software Engineering,Invitation to Collaborate on Workshop Panel: Advances in Adaptive Language Model
per-056,1,3,deepseek-chat,1,B,0,Collaboration Opportunity on NLP in Software Engineering,Invitation to Collaborate on Workshop Panel: Advances in Adaptive Language Model
per-056,1,3,deepseek-chat,2,B,0,Collaboration Opportunity on NLP in Software Engineering,Invitation to Collaborate on Workshop Panel: Advances in Adaptive Language Model
per-056,1,3,deepseek-chat,3,B,0,Collaboration Opportunity on NLP in Software Engineering,Invitation to Collaborate on Workshop Panel: Advances in Adaptive Language Model
per-056,1,3,claude-sonnet-4-6,1,B,0,Collaboration Opportunity on NLP in Software Engineering,Invitation to Collaborate on Workshop Panel: Advances in Adaptive Language Model
per-056,1,3,claude-sonnet-4-6,2,B,0,Collaboration Opportunity on NLP in Software Engineering,Invitation to Collaborate on Workshop Panel: Advances in Adaptive Language Model
per-056,1,3,claude-sonnet-4-6,3,B,0,Collaboration Opportunity on NLP in Software Engineering,Invitation to Collaborate on Workshop Panel: Advances in Adaptive Language Model
per-056,3,5,gpt-4.1-mini,1,B,0,Invitation to Collaborate on Workshop Panel: Advances in Adaptive Language Model,Collaboration Opportunity on Contextual Embeddings Research
per-056,3,5,gpt-4.1-mini,2,B,0,Invitation to Collaborate on Workshop Panel: Advances in Adaptive Language Model,Collaboration Opportunity on Contextual Embeddings Research
per-056,3,5,gpt-4.1-mini,3,B,0,Invitation to Collaborate on Workshop Panel: Advances in Adaptive Language Model,Collaboration Opportunity on Contextual Embeddings Research
per-056,3,5,deepseek-chat,1,B,0,Invitation to Collaborate on Workshop Panel: Advances in Adaptive Language Model,Collaboration Opportunity on Contextual Embeddings Research
per-056,3,5,deepseek-chat,2,B,0,Invitation to Collaborate on Workshop Panel: Advances in Adaptive Language Model,Collaboration Opportunity on Contextual Embeddings Research
